Region_Code,Region_Name,Age,Year,Forecast_Population
22,Västernorrlands Län,15,2026,2896.0248960213153
22,Västernorrlands Län,16,2026,3045.376650789916
22,Västernorrlands Län,17,2026,2978.1890194336793
22,Västernorrlands Län,18,2026,3098.5591232358097
22,Västernorrlands Län,19,2026,3137.550872573519
22,Västernorrlands Län,0,2027,2009.2
22,Västernorrlands Län,1,2027,2117.390626147111
22,Västernorrlands Län,2,2027,2211.6041554218077
22,Västernorrlands Län,3,2027,2300.655730670003
22,Västernorrlands Län,4,2027,2330.3948896224438
22,Västernorrlands Län,5,2027,2417.1005715449014
22,Västernorrlands Län,6,2027,2738.202996586908
22,Västernorrlands Län,7,2027,2632.6000000000004
22,Västernorrlands Län,8,2027,2803.5993564899454
22,Västernorrlands Län,9,2027,2918.7811082067574
22,Västernorrlands Län,10,2027,2813.6048158529175
22,Västernorrlands Län,11,2027,2965.5912770724417
22,Västernorrlands Län,12,2027,2925.801692264841
22,Västernorrlands Län,13,2027,2908.2131313770415
22,Västernorrlands Län,14,2027,2867.437524339222
22,Västernorrlands Län,15,2027,2883.0461037838772
22,Västernorrlands Län,16,2027,2961.022164142
22,Västernorrlands Län,17,2027,3094.5321267236754
22,Västernorrlands Län,18,2027,3036.586628063007
22,Västernorrlands Län,19,2027,3264.4484992443045
22,Västernorrlands Län,0,2028,2009.2
22,Västernorrlands Län,1,2028,2117.390626147111
22,Västernorrlands Län,2,2028,2211.6041554218077
22,Västernorrlands Län,3,2028,2300.655730670003
22,Västernorrlands Län,4,2028,2378.4603458945744
22,Västernorrlands Län,5,2028,2403.3948896224438
22,Västernorrlands Län,6,2028,2484.5005715449015
22,Västernorrlands Län,7,2028,2797.602996586908
22,Västernorrlands Län,8,2028,2692.4074881170022
22,Västernorrlands Län,9,2028,2858.7899764035756
22,Västernorrlands Län,10,2028,2973.981108206757
22,Västernorrlands Län,11,2028,2874.0048158529175
22,Västernorrlands Län,12,2028,3016.588709362259
22,Västernorrlands Län,13,2028,2976.392328488247
22,Västernorrlands Län,14,2028,2955.6131313770416
22,Västernorrlands Län,15,2028,2917.431723015115
22,Västernorrlands Län,16,2028,2948.0442804654463
22,Västernorrlands Län,17,2028,3010.201032713925
22,Västernorrlands Län,18,2028,3152.9218289236937
22,Västernorrlands Län,19,2028,3202.5022171065793
22,Västernorrlands Län,0,2029,2009.2
22,Västernorrlands Län,1,2029,2117.390626147111
22,Västernorrlands Län,2,2029,2211.6041554218077
22,Västernorrlands Län,3,2029,2300.655730670003
22,Västernorrlands Län,4,2029,2378.4603458945744
22,Västernorrlands Län,5,2029,2451.4603458945744
22,Västernorrlands Län,6,2029,2470.794889622444
22,Västernorrlands Län,7,2029,2543.9005715449016
22,Västernorrlands Län,8,2029,2857.3984186712523
22,Västernorrlands Län,9,2029,2747.6064121283453
22,Västernorrlands Län,10,2029,2913.9899764035754
22,Västernorrlands Län,11,2029,3034.3811082067573
22,Västernorrlands Län,12,2029,2925.008504048556
22,Västernorrlands Län,13,2029,3067.1604371546014
22,Västernorrlands Län,14,2029,3023.792328488247
22,Västernorrlands Län,15,2029,3005.5948513928815
22,Västernorrlands Län,16,2029,2982.4274925829823
22,Västernorrlands Län,17,2029,2997.226747979752
22,Västernorrlands Län,18,2029,3068.59646587514
22,Västernorrlands Län,19,2029,3318.788210674702
22,Västernorrlands Län,0,2030,2009.2
22,Västernorrlands Län,1,2030,2117.390626147111
22,Västernorrlands Län,2,2030,2211.6041554218077
22,Västernorrlands Län,3,2030,2300.655730670003
22,Västernorrlands Län,4,2030,2378.4603458945744
22,Västernorrlands Län,5,2030,2451.4603458945744
22,Västernorrlands Län,6,2030,2518.8603458945745
22,Västernorrlands Län,7,2030,2530.194889622444
22,Västernorrlands Län,8,2030,2603.7145459089566
22,Västernorrlands Län,9,2030,2912.5850207310978
22,Västernorrlands Län,10,2030,2802.806412128345
22,Västernorrlands Län,11,2030,2974.3899764035755
22,Västernorrlands Län,12,2030,3085.3738417376176
22,Västernorrlands Län,13,2030,2975.5993054711853
22,Västernorrlands Län,14,2030,3114.5604371546015
22,Västernorrlands Län,15,2030,3073.7643997468854
22,Västernorrlands Län,16,2030,3070.584449233176
22,Västernorrlands Län,17,2030,3031.6004251683
22,Västernorrlands Län,18,2030,3055.623062845672
22,Västernorrlands Län,19,2030,3234.498515444482
23,Jämtlands Län,0,2024,1185.5865118287554
23,Jämtlands Län,1,2024,1232.1662822729274
23,Jämtlands Län,2,2024,1223.0325648414985
23,Jämtlands Län,3,2024,1428.2
23,Jämtlands Län,4,2024,1373.6
23,Jämtlands Län,5,2024,1480.2094477711246
23,Jämtlands Län,6,2024,1560.7934201507883
23,Jämtlands Län,7,2024,1592.8
23,Jämtlands Län,8,2024,1545.6
23,Jämtlands Län,9,2024,1616.9741624676906
23,Jämtlands Län,10,2024,1579.5904502046385
23,Jämtlands Län,11,2024,1515.8
23,Jämtlands Län,12,2024,1509.0
23,Jämtlands Län,13,2024,1617.8
23,Jämtlands Län,14,2024,1657.3999999999999
23,Jämtlands Län,15,2024,1584.0
23,Jämtlands Län,16,2024,1612.8000000000002
23,Jämtlands Län,17,2024,1551.9849726775958
23,Jämtlands Län,18,2024,1546.3945541184478
23,Jämtlands Län,19,2024,1589.801617250674
23,Jämtlands Län,0,2025,1179.0060910189957
23,Jämtlands Län,1,2025,1257.7079357028208
23,Jämtlands Län,2,2025,1293.188736699113
23,Jämtlands Län,3,2025,1278.254410061478
23,Jämtlands Län,4,2025,1479.8
23,Jämtlands Län,5,2025,1421.8172188955423
23,Jämtlands Län,6,2025,1534.0065403759538
23,Jämtlands Län,7,2025,1602.5934201507882
23,Jämtlands Län,8,2025,1640.3999999999999
23,Jämtlands Län,9,2025,1588.5818459403192
23,Jämtlands Län,10,2025,1660.5535657197413
23,Jämtlands Län,11,2025,1620.3904502046385
23,Jämtlands Län,12,2025,1554.8
23,Jämtlands Län,13,2025,1550.8
23,Jämtlands Län,14,2025,1653.2005178791615
23,Jämtlands Län,15,2025,1686.3999999999999
23,Jämtlands Län,16,2025,1622.7987293519695
23,Jämtlands Län,17,2025,1645.7593442622954
23,Jämtlands Län,18,2025,1589.3736745193005
23,Jämtlands Län,19,2025,1664.1760371931678
23,Jämtlands Län,0,2026,1172.458572313285
23,Jämtlands Län,1,2026,1251.139051719313
23,Jämtlands Län,2,2026,1318.7267097754861
23,Jämtlands Län,3,2026,1348.4003625204243
23,Jämtlands Län,4,2026,1329.854410061478
23,Jämtlands Län,5,2026,1528.0030871590154
23,Jämtlands Län,6,2026,1475.6223159183119
23,Jämtlands Län,7,2026,1575.8065403759538
23,Jämtlands Län,8,2026,1650.1934201507881
23,Jämtlands Län,9,2026,1683.3561982922488
23,Jämtlands Län,10,2026,1632.165122632551
23,Jämtlands Län,11,2026,1701.3535657197413
23,Jämtlands Län,12,2026,1659.3904502046385
23,Jämtlands Län,13,2026,1596.6
23,Jämtlands Län,14,2026,1586.2087792848333
23,Jämtlands Län,15,2026,1682.2005178791615
23,Jämtlands Län,16,2026,1725.1857179161373
23,Jämtlands Län,17,2026,1655.7553417209992
23,Jämtlands Län,18,2026,1683.1352790009933
23,Jämtlands Län,19,2026,1707.1435257053322
23,Jämtlands Län,0,2027,1165.9437912011026
23,Jämtlands Län,1,2027,1244.6030121557233
23,Jämtlands Län,2,2027,1312.158772317048
23,Jämtlands Län,3,2027,1373.934615571586
23,Jämtlands Län,4,2027,1400.0003625204242
23,Jämtlands Län,5,2027,1378.0774500601392
23,Jämtlands Län,6,2027,1581.793628202585
23,Jämtlands Län,7,2027,1517.4223159183118
23,Jämtlands Län,8,2027,1623.4065403759537
23,Jämtlands Län,9,2027,1693.1469688840345
23,Jämtlands Län,10,2027,1726.9265453320452
23,Jämtlands Län,11,2027,1672.965122632551
23,Jämtlands Län,12,2027,1740.3535657197413
23,Jämtlands Län,13,2027,1701.1904502046384
23,Jämtlands Län,14,2027,1632.0031319358814
23,Jämtlands Län,15,2027,1615.2087792848333
23,Jämtlands Län,16,2027,1720.9867694016675
23,Jämtlands Län,17,2027,1758.1143556981276
23,Jämtlands Län,18,2027,1693.1299155342433
23,Jämtlands Län,19,2027,1800.8797545037542
23,Jämtlands Län,0,2028,1159.461583994481
23,Jämtlands Län,1,2028,1238.099652789951
23,Jämtlands Län,2,2028,1305.6236745459025
23,Jämtlands Län,3,2028,1367.3676348411097
23,Jämtlands Län,4,2028,1425.5346155715858
23,Jämtlands Län,5,2028,1448.214068393675
23,Jämtlands Län,6,2028,1431.888542938815
23,Jämtlands Län,7,2028,1623.593628202585
23,Jämtlands Län,8,2028,1565.0223159183117
23,Jämtlands Län,9,2028,1666.3673361605224
23,Jämtlands Län,10,2028,1736.7159802116082
23,Jämtlands Län,11,2028,1767.7265453320451
23,Jämtlands Län,12,2028,1711.965122632551
23,Jämtlands Län,13,2028,1782.1535657197412
23,Jämtlands Län,14,2028,1736.58068566084
23,Jämtlands Län,15,2028,1661.0031319358814
23,Jämtlands Län,16,2028,1654.0035430994096
23,Jämtlands Län,17,2028,1753.9165544373504
23,Jämtlands Län,18,2028,1795.4749936347241
23,Jämtlands Län,19,2028,1810.8716860840282
23,Jämtlands Län,0,2029,1153.0117878238927
23,Jämtlands Län,1,2029,1231.6288102210076
23,Jämtlands Län,2,2029,1299.1212522636124
23,Jämtlands Län,3,2029,1360.8334890142864
23,Jämtlands Län,4,2029,1418.9676348411097
23,Jämtlands Län,5,2029,1473.7449236733062
23,Jämtlands Län,6,2029,1502.0155469312494
23,Jämtlands Län,7,2029,1473.6885429388149
23,Jämtlands Län,8,2029,1671.193628202585
23,Jämtlands Län,9,2029,1607.9989072518442
23,Jämtlands Län,10,2029,1709.9400009168442
23,Jämtlands Län,11,2029,1777.5159802116082
23,Jämtlands Län,12,2029,1806.7265453320451
23,Jämtlands Län,13,2029,1753.7651226325509
23,Jämtlands Län,14,2029,1817.5338180544243
23,Jämtlands Län,15,2029,1765.58068566084
23,Jämtlands Län,16,2029,1699.7920769000573
23,Jämtlands Län,17,2029,1686.951629563044
23,Jämtlands Län,18,2029,1791.277763892158
23,Jämtlands Län,19,2029,1913.1890654660351
23,Jämtlands Län,0,2030,1146.5942406341574
23,Jämtlands Län,1,2030,1225.190321864909
23,Jämtlands Län,2,2030,1292.6513420927336
23,Jämtlands Län,3,2030,1354.3320139165967
23,Jämtlands Län,4,2030,1412.4334890142864
23,Jämtlands Län,5,2030,1467.1788167925613
23,Jämtlands Län,6,2030,1527.5429024363393
23,Jämtlands Län,7,2030,1543.8155469312494
23,Jämtlands Län,8,2030,1521.2885429388148
23,Jämtlands Län,9,2030,1714.1414954385157
23,Jämtlands Län,10,2030,1651.5795349589039
23,Jämtlands Län,11,2030,1750.740000916844
23,Jämtlands Län,12,2030,1816.5159802116082
23,Jämtlands Län,13,2030,1848.526545332045
23,Jämtlands Län,14,2030,1789.1488753917822
23,Jämtlands Län,15,2030,1846.5338180544243
23,Jämtlands Län,16,2030,1804.3563424987485
23,Jämtlands Län,17,2030,1732.7276528353307
23,Jämtlands Län,18,2030,1724.3219560940768
23,Jämtlands Län,19,2030,1908.992971663635
24,Västerbottens Län,0,2024,2427.1450574588457
24,Västerbottens Län,1,2024,2511.4439248506133
24,Västerbottens Län,2,2024,2779.6412624282298
24,Västerbottens Län,3,2024,3041.6
24,Västerbottens Län,4,2024,3130.0
24,Västerbottens Län,5,2024,3179.805168610148
24,Västerbottens Län,6,2024,3153.601230171577
24,Västerbottens Län,7,2024,3181.2
24,Västerbottens Län,8,2024,3286.4
24,Västerbottens Län,9,2024,3188.0004468560483
24,Västerbottens Län,10,2024,3144.7989579941386
24,Västerbottens Län,11,2024,3236.8016827672172
24,Västerbottens Län,12,2024,3182.4
24,Västerbottens Län,13,2024,3224.7989243910156
24,Västerbottens Län,14,2024,3230.592018318613
24,Västerbottens Län,15,2024,3296.2000000000003
24,Västerbottens Län,16,2024,3251.750845724968
24,Västerbottens Län,17,2024,3010.9968841135224
24,Västerbottens Län,18,2024,3141.9616636251276
24,Västerbottens Län,19,2024,3324.0006846970214
24,Västerbottens Län,0,2025,2411.7673863912564
24,Västerbottens Län,1,2025,2543.543937955174
24,Västerbottens Län,2,2025,2622.1063642304416
24,Västerbottens Län,3,2025,2880.2412624282297
24,Västerbottens Län,4,2025,3131.6
24,Västerbottens Län,5,2025,3218.8001869135437
24,Västerbottens Län,6,2025,3263.3921359191036
24,Västerbottens Län,7,2025,3218.8012301715767
24,Västerbottens Län,8,2025,3245.6
24,Västerbottens Län,9,2025,3348.3902074688795
24,Västerbottens Län,10,2025,3245.792827159086
24,Västerbottens Län,11,2025,3199.6029593055755
24,Västerbottens Län,12,2025,3291.194726137884
24,Västerbottens Län,13,2025,3229.198645998102
24,Västerbottens Län,14,2025,3276.387946378298
24,Västerbottens Län,15,2025,3279.793028973475
24,Västerbottens Län,16,2025,3354.929864603395
24,Västerbottens Län,17,2025,3298.6697617968066
24,Västerbottens Län,18,2025,3077.9843224984897
24,Västerbottens Län,19,2025,3554.914798044096
24,Västerbottens Län,0,2026,2396.4666036790045
24,Västerbottens Län,1,2026,2528.187815371812
24,Västerbottens Län,2,2026,2654.202062804933
24,Västerbottens Län,3,2026,2722.7063642304415
24,Västerbottens Län,4,2026,2970.2412624282297
24,Västerbottens Län,5,2026,3220.399982536247
24,Västerbottens Län,6,2026,3302.3820890639463
24,Västerbottens Län,7,2026,3328.5921359191034
24,Västerbottens Län,8,2026,3283.2012301715768
24,Västerbottens Län,9,2026,3307.5928120012763
24,Västerbottens Län,10,2026,3406.1721423300014
24,Västerbottens Län,11,2026,3300.5905340567388
24,Västerbottens Län,12,2026,3253.9983811112465
24,Västerbottens Län,13,2026,3337.986488572168
24,Västerbottens Län,14,2026,3280.787380139679
24,Västerbottens Län,15,2026,3325.586136218373
24,Västerbottens Län,16,2026,3338.5262292033594
24,Västerbottens Län,17,2026,3401.820823620844
24,Västerbottens Län,18,2026,3365.5413511448637
24,Västerbottens Län,19,2026,3490.9506285421858
24,Västerbottens Län,0,2027,2381.2423248803143
24,Västerbottens Län,1,2027,2512.908473401367
24,Västerbottens Län,2,2027,2638.848004222368
24,Västerbottens Län,3,2027,2754.802062804933
24,Västerbottens Län,4,2027,2812.7063642304415
24,Västerbottens Län,5,2027,3059.0618562535806
24,Västerbottens Län,6,2027,3303.981676885273
24,Västerbottens Län,7,2027,3367.582089063946
24,Västerbottens Län,8,2027,3392.9921359191035
24,Västerbottens Län,9,2027,3345.191641838977
24,Västerbottens Län,10,2027,3365.3774038077236
24,Västerbottens Län,11,2027,3460.959853633066
24,Västerbottens Län,12,2027,3354.9794988563513
24,Västerbottens Län,13,2027,3300.792496999819
24,Västerbottens Län,14,2027,3389.5681054194974
24,Västerbottens Län,15,2027,3329.9852989952296
24,Västerbottens Län,16,2027,3384.310026460367
24,Västerbottens Län,17,2027,3385.421632896984
24,Västerbottens Län,18,2027,3468.6508728999697
24,Västerbottens Län,19,2027,3778.448455083528
24,Västerbottens Län,0,2028,2366.0941674756177
24,Västerbottens Län,1,2028,2497.7055281407743
24,Västerbottens Län,2,2028,2623.5707159327158
24,Västerbottens Län,3,2028,2739.448004222368
24,Västerbottens Län,4,2028,2844.802062804933
24,Västerbottens Län,5,2028,2901.547080903675
24,Västerbottens Län,6,2028,3142.6645072074716
24,Västerbottens Län,7,2028,3369.1816768852727
24,Västerbottens Län,8,2028,3431.982089063946
24,Västerbottens Län,9,2028,3454.975538910746
24,Västerbottens Län,10,2028,3402.9737850078573
24,Västerbottens Län,11,2028,3420.1676576311074
24,Västerbottens Län,12,2028,3515.338564639867
24,Västerbottens Län,13,2028,3401.767225556835
24,Västerbottens Län,14,2028,3352.376547212642
24,Västerbottens Län,15,2028,3438.7593238916
24,Västerbottens Län,16,2028,3388.7082948634925
24,Västerbottens Län,17,2028,3431.193024723857
24,Västerbottens Län,18,2028,3452.258286310872
24,Västerbottens Län,19,2028,3881.53674869907
24,Västerbottens Län,0,2029,2351.0217508579444
24,Västerbottens Län,1,2029,2482.578597606485
24,Västerbottens Län,2,2029,2608.3698140845127
24,Västerbottens Län,3,2029,2724.1707159327157
24,Västerbottens Län,4,2029,2829.448004222368
24,Västerbottens Län,5,2029,2933.6386797081
24,Västerbottens Län,6,2029,2985.1701918380027
24,Västerbottens Län,7,2029,3207.8645072074714
24,Västerbottens Län,8,2029,3433.581676885273
24,Västerbottens Län,9,2029,3493.9630030703893
24,Västerbottens Län,10,2029,3512.7505323631126
24,Västerbottens Län,11,2029,3457.76169564762
24,Västerbottens Län,12,2029,3474.5489768345838
24,Västerbottens Län,13,2029,3562.1161452431797
24,Västerbottens Län,14,2029,3453.344669637597
24,Västerbottens Län,15,2029,3401.570056510627
24,Västerbottens Län,16,2029,3497.4602054086968
24,Västerbottens Län,17,2029,3435.590101386352
24,Västerbottens Län,18,2029,3498.011245494028
24,Västerbottens Län,19,2029,3865.1475370079447
24,Västerbottens Län,0,2030,2336.0246963233594
24,Västerbottens Län,1,2030,2467.5273017248664
24,Västerbottens Län,2,2030,2593.24491674555
24,Västerbottens Län,3,2030,2708.9698140845126
24,Västerbottens Län,4,2030,2814.1707159327157
24,Västerbottens Län,5,2030,2918.2865823886505
24,Västerbottens Län,6,2030,3017.257622185962
24,Västerbottens Län,7,2030,3050.3701918380025
24,Västerbottens Län,8,2030,3272.2645072074715
24,Västerbottens Län,9,2030,3495.562488779503
24,Västerbottens Län,10,2030,3551.7354574498704
24,Västerbottens Län,11,2030,3567.5316011987397
24,Västerbottens Län,12,2030,3512.1406111402252
24,Västerbottens Län,13,2030,3521.3291382406683
24,Västerbottens Län,14,2030,3613.683098717485
24,Västerbottens Län,15,2030,3502.531959771897
24,Västerbottens Län,16,2030,3460.278498808151
24,Västerbottens Län,17,2030,3544.3125448644028
24,Västerbottens Län,18,2030,3502.4065514053123
24,Västerbottens Län,19,2030,3910.8910765935075
25,Norrbottens Län,0,2024,2076.4
25,Norrbottens Län,1,2024,2139.9013945934544
25,Norrbottens Län,2,2024,2227.0925898494993
25,Norrbottens Län,3,2024,2571.4
25,Norrbottens Län,4,2024,2504.9999999999995
25,Norrbottens Län,5,2024,2603.0
25,Norrbottens Län,6,2024,2447.4346727485945
25,Norrbottens Län,7,2024,2564.407868601986
25,Norrbottens Län,8,2024,2668.2
25,Norrbottens Län,9,2024,2695.0
25,Norrbottens Län,10,2024,2712.2000000000003
25,Norrbottens Län,11,2024,2676.0
25,Norrbottens Län,12,2024,2585.0070615034165
25,Norrbottens Län,13,2024,2740.392777564349
25,Norrbottens Län,14,2024,2675.598700802446
25,Norrbottens Län,15,2024,2685.398323170732
25,Norrbottens Län,16,2024,2687.6025631360726
25,Norrbottens Län,17,2024,2606.2060652009095
25,Norrbottens Län,18,2024,2768.576388866703
25,Norrbottens Län,19,2024,2911.4155850752886
25,Norrbottens Län,0,2025,2076.4
25,Norrbottens Län,1,2025,2171.241533366185
25,Norrbottens Län,2,2025,2219.996984604388
25,Norrbottens Län,3,2025,2303.514065393399
25,Norrbottens Län,4,2025,2635.3893158541578
25,Norrbottens Län,5,2025,2568.9999999999995
25,Norrbottens Län,6,2025,2656.402779099662
25,Norrbottens Län,7,2025,2496.853075937552
25,Norrbottens Län,8,2025,2622.607868601986
25,Norrbottens Län,9,2025,2722.2
25,Norrbottens Län,10,2025,2742.197748592871
25,Norrbottens Län,11,2025,2753.2000000000003
25,Norrbottens Län,12,2025,2719.99681093394
25,Norrbottens Län,13,2025,2628.416748981444
25,Norrbottens Län,14,2025,2781.983347470535
25,Norrbottens Län,15,2025,2714.9925307334615
25,Norrbottens Län,16,2025,2736.993438387744
25,Norrbottens Län,17,2025,2735.7886694004414
25,Norrbottens Län,18,2025,2659.799428771854
25,Norrbottens Län,19,2025,3083.9398277574464
25,Norrbottens Län,0,2026,2076.4
25,Norrbottens Län,1,2026,2171.241533366185
25,Norrbottens Län,2,2026,2251.323877750645
25,Norrbottens Län,3,2026,2296.4190289342796
25,Norrbottens Län,4,2026,2367.5253301156113
25,Norrbottens Län,5,2026,2699.3893158541578
25,Norrbottens Län,6,2026,2622.4079675401576
25,Norrbottens Län,7,2026,2705.788600596499
25,Norrbottens Län,8,2026,2555.053075937552
25,Norrbottens Län,9,2026,2676.607868601986
25,Norrbottens Län,10,2026,2769.395707317073
25,Norrbottens Län,11,2026,2783.197748592871
25,Norrbottens Län,12,2026,2797.190949126803
25,Norrbottens Län,13,2026,2763.386116189294
25,Norrbottens Län,14,2026,2670.0158764748353
25,Norrbottens Län,15,2026,2821.361027648128
25,Norrbottens Län,16,2026,2766.5831839515945
25,Norrbottens Län,17,2026,2785.171938403278
25,Norrbottens Län,18,2026,2789.3618146900526
25,Norrbottens Län,19,2026,2975.1957360258343
25,Norrbottens Län,0,2027,2076.4
25,Norrbottens Län,1,2027,2171.241533366185
25,Norrbottens Län,2,2027,2251.323877750645
25,Norrbottens Län,3,2027,2327.743410906737
25,Norrbottens Län,4,2027,2360.4308749786105
25,Norrbottens Län,5,2027,2431.5253301156113
25,Norrbottens Län,6,2027,2752.777385829415
25,Norrbottens Län,7,2027,2671.799089407961
25,Norrbottens Län,8,2027,2763.9886005964986
25,Norrbottens Län,9,2027,2609.053075937552
25,Norrbottens Län,10,2027,2723.8069974673817
25,Norrbottens Län,11,2027,2810.395707317073
25,Norrbottens Län,12,2027,2827.1864199862953
25,Norrbottens Län,13,2027,2840.568598770376
25,Norrbottens Län,14,2027,2804.974928866697
25,Norrbottens Län,15,2027,2709.4105539081847
25,Norrbottens Län,16,2027,2872.9356433997077
25,Norrbottens Län,17,2027,2814.7571271139336
25,Norrbottens Län,18,2027,2838.7373786090775
25,Norrbottens Län,19,2027,3104.7189729959605
25,Norrbottens Län,0,2028,2076.4
25,Norrbottens Län,1,2028,2171.241533366185
25,Norrbottens Län,2,2028,2251.323877750645
25,Norrbottens Län,3,2028,2327.743410906737
25,Norrbottens Län,4,2028,2391.7526904306283
25,Norrbottens Län,5,2028,2424.4308749786105
25,Norrbottens Län,6,2028,2484.9542764541347
25,Norrbottens Län,7,2028,2802.1481808812136
25,Norrbottens Län,8,2028,2729.999089407961
25,Norrbottens Län,9,2028,2817.9886005964986
25,Norrbottens Län,10,2028,2656.257274581009
25,Norrbottens Län,11,2028,2764.8069974673817
25,Norrbottens Län,12,2028,2854.382313565568
25,Norrbottens Län,13,2028,2870.559540586968
25,Norrbottens Län,14,2028,2882.151512901154
25,Norrbottens Län,15,2028,2844.3491188003313
25,Norrbottens Län,16,2028,2761.0020487360916
25,Norrbottens Län,17,2028,2921.0932081669157
25,Norrbottens Län,18,2028,2868.317951255159
25,Norrbottens Län,19,2028,3154.0796174507122
25,Norrbottens Län,0,2029,2076.4
25,Norrbottens Län,1,2029,2171.241533366185
25,Norrbottens Län,2,2029,2251.323877750645
25,Norrbottens Län,3,2029,2327.743410906737
25,Norrbottens Län,4,2029,2391.7526904306283
25,Norrbottens Län,5,2029,2455.7526904306283
25,Norrbottens Län,6,2029,2477.8609039394382
25,Norrbottens Län,7,2029,2534.3668296969076
25,Norrbottens Län,8,2029,2860.3481808812135
25,Norrbottens Län,9,2029,2783.999089407961
25,Norrbottens Län,10,2029,2865.1771192756287
25,Norrbottens Län,11,2029,2697.257274581009
25,Norrbottens Län,12,2029,2808.7970652731924
25,Norrbottens Län,13,2029,2897.751327834011
25,Norrbottens Län,14,2029,2912.140162708437
25,Norrbottens Län,15,2029,2921.5139870201365
25,Norrbottens Län,16,2029,2895.920268575107
25,Norrbottens Län,17,2029,2809.176851399361
25,Norrbottens Län,18,2029,2974.63744109348
25,Norrbottens Län,19,2029,3183.6512519447656
25,Norrbottens Län,0,2030,2076.4
25,Norrbottens Län,1,2030,2171.241533366185
25,Norrbottens Län,2,2030,2251.323877750645
25,Norrbottens Län,3,2030,2327.743410906737
25,Norrbottens Län,4,2030,2391.7526904306283
25,Norrbottens Län,5,2030,2455.7526904306283
25,Norrbottens Län,6,2030,2509.1779396451116
25,Norrbottens Län,7,2030,2527.274563159977
25,Norrbottens Län,8,2030,2592.5668296969075
25,Norrbottens Län,9,2030,2914.3481808812135
25,Norrbottens Län,10,2030,2831.190158894685
25,Norrbottens Län,11,2030,2906.1771192756287
25,Norrbottens Län,12,2030,2741.2524714470233
25,Norrbottens Län,13,2030,2852.172962498936
25,Norrbottens Län,14,2030,2939.329871867039
25,Norrbottens Län,15,2030,2951.498084391377
25,Norrbottens Län,16,2030,2973.073502438603
25,Norrbottens Län,17,2030,2944.074293684887
25,Norrbottens Län,18,2030,2862.738546209802
25,Norrbottens Län,19,2030,3289.938615976223
